"STATE","ZONE","NAME","LON","LAT"
"NE",69,"Chase",-101.6979,40.5242
"NE",70,"Hayes",-101.0618,40.5248
"NE",71,"Frontier",-100.3942,40.5301
"NE",72,"Gosper",-99.8307,40.5148
"NE",73,"Phelps",-99.4145,40.5111
"NE",74,"Kearney",-98.948,40.5067
"NE",75,"Adams",-98.5012,40.5245
"NE",76,"Clay",-98.0512,40.5244
"NE",77,"Fillmore",-97.5965,40.5247
"NE",78,"Saline",-97.1408,40.524
"NE",79,"Dundy",-101.6879,40.1762
"NE",80,"Hitchcock",-101.0422,40.1763
"NE",81,"Red Willow",-100.4768,40.1758
"NE",82,"Furnas",-99.9123,40.1764
"NE",83,"Harlan",-99.4046,40.1765
"NE",84,"Franklin",-98.9527,40.1763
"NE",85,"Webster",-98.4999,40.1764
"NE",86,"Nuckolls",-98.0472,40.1764
"NE",87,"Thayer",-97.5948,40.1763
"NE",88,"Jefferson",-97.1426,40.1757
"NE",89,"Gage",-96.6893,40.2619
"NE",90,"Johnson",-96.2649,40.3926
"NE",91,"Nemaha",-95.8486,40.3881
"NE",92,"Pawnee",-96.237,40.1314
"NE",93,"Richardson",-95.7167,40.1249
"NE",94,"Western Cherry",-101.4432,42.5381
"NE",95,"North Sioux",-103.7719,42.7142
"NE",96,"South Sioux",-103.7432,42.2153
"NH",1,"Northern Coos",-71.2832,44.9761
"NH",2,"Southern Coos",-71.3228,44.4715
"NH",3,"Northern Grafton",-71.7514,44.0964
"NH",4,"Northern Carroll",-71.1778,44.078
"NH",5,"Southern Grafton",-71.9182,43.7209
"NH",6,"Southern Carroll",-71.2178,43.7506
"NH",7,"Sullivan",-72.2223,43.3612
"NH",8,"Merrimack",-71.6802,43.2977
"NH",9,"Belknap",-71.4233,43.5188
"NH",10,"Strafford",-71.0293,43.2975
"NH",11,"Cheshire",-72.2512,42.9193
"NH",12,"Eastern Hillsborough",-71.4574,42.8448
"NH",13,"Interior Rockingham",-71.1814,42.9853
"NH",14,"Coastal Rockingham",-70.8291,43.0004
"NH",15,"Western And Central Hillsborough",-71.7929,42.9363
"NJ",1,"Sussex",-74.6902,41.1394
"NJ",2,"Western Passaic",-74.3518,41.0934
"NJ",4,"Eastern Passaic",-74.1999,40.9176
"NJ",6,"Hudson",-74.0826,40.7067
"NJ",7,"Warren",-74.997,40.8574
"NJ",8,"Morris",-74.5445,40.8621
"NJ",9,"Hunterdon",-74.9123,40.5672
"NJ",10,"Somerset",-74.6163,40.5637
"NJ",12,"Middlesex",-74.4113,40.4394
"NJ",13,"Western Monmouth",-74.2614,40.2596
"NJ",14,"Eastern Monmouth",-74.0295,40.2557
"NJ",15,"Mercer",-74.7015,40.2833
"NJ",16,"Salem",-75.3459,39.5873
"NJ",17,"Gloucester",-75.1419,39.7173
"NJ",18,"Camden",-74.9599,39.8038
"NJ",19,"Northwestern Burlington",-74.7572,39.985
"NJ",20,"Ocean",-74.3099,39.9191
"NJ",21,"Cumberland",-75.1099,39.3736
"NJ",22,"Atlantic",-74.6976,39.4906
"NJ",23,"Cape May",-74.8227,39.1768
"NJ",24,"Atlantic Coastal Cape May",-74.7718,39.0952
"NJ",25,"Coastal Atlantic",-74.4448,39.3929
"NJ",26,"Coastal Ocean",-74.1647,39.789
"NJ",27,"Southeastern Burlington",-74.5605,39.7478
"NJ",103,"Western Bergen",-74.1547,41.0243
"NJ",104,"Eastern Bergen",-74.0224,40.9158
"NJ",105,"Western Essex",-74.2767,40.8034
"NJ",106,"Eastern Essex",-74.1293,40.69
"NJ",107,"Western Union",-74.3579,40.6666
"NJ",108,"Eastern Union",-74.2352,40.6496
"NM",27,"Guadalupe Mountains of Eddy County",-104.7304,32.239
"NM",28,"Eddy County Plains",-104.2534,32.4993
"NM",29,"Northern Lea County",-103.4057,33.282
"NM",33,"Central Lea County",-103.4363,32.7504
"NM",34,"Southern Lea County",-103.3937,32.2502
"NM",401,"Upper Gila River Valley",-108.6694,32.9678
"NM",402,"Southern Gila Highlands/Black Range",-108.0523,33.0322
"NM",403,"Southern Gila Foothills/Mimbres Valley",-108.0435,32.5961
"NM",404,"Southwest Desert/Lower Gila River Valley",-108.6746,32.3908
"NM",405,"Lowlands of the Bootheel",-108.5699,31.7623
"NM",406,"Uplands of the Bootheel",-108.8399,31.5516
"NM",407,"Southwest Desert/Mimbres Basin",-107.7431,32.1585
"NM",408,"Eastern Black Range Foothills",-107.5193,33.0357
"NM",409,"Sierra County Lakes",-107.0436,33.1033
"NM",410,"Northern Dona Ana County",-106.9177,32.6132
"NM",411,"Southern Dona Ana County/Mesilla Valley",-106.9151,32.1002
"NM",412,"Central Tularosa Basin",-106.2624,33.04
"NM",413,"Southern Tularosa Basin",-106.2354,32.3625
"NM",414,"West Slopes Sacramento Mountains Below 7500 Feet",-105.7623,32.88
"NM",415,"Sacramento Mountains Above 7500 Feet",-105.6803,32.9911
"NM",416,"East Slopes Sacramento Mountains Below 7500 Feet",-105.447,32.9484
"NM",417,"Otero Mesa",-105.4234,32.261
"NM",501,"Northwest Plateau",-108.4158,36.4024
"NM",502,"Chuska Mountains",-108.9307,36.0352
"NM",503,"Far Northwest Highlands",-107.5054,36.8291
"NM",504,"Northwest Highlands",-107.4374,36.0648
"NM",505,"West Central Plateau",-108.8163,35.0264
"NM",506,"West Central Mountains",-108.0592,35.0761
"NM",507,"West Central Highlands",-107.3538,34.9677
"NM",508,"Southwest Mountains",-108.0696,33.8976
"NM",509,"San Francisco River Valley",-108.8879,33.4637
"NM",510,"San Juan Mountains",-106.4448,36.6713
"NM",511,"Jemez Mountains",-106.5983,35.9028
"NM",512,"West Slopes Sangre de Cristo Mountains",-105.6352,36.0908
"NM",513,"Northern Sangre de Cristos above 9500 feet/Red River",-105.3655,36.736
"NM",514,"Southern Sangre de Cristos above 9500 feet",-105.6206,35.8964
"NM",515,"East Slopes Sangre de Cristo Mountains",-105.17,36.2191
"NM",516,"Upper Rio Grande Valley",-105.7837,36.6448
"NM",517,"Lower Chama River Valley",-106.1194,36.1356
"NM",518,"Santa Fe Metro Area",-106.1103,35.5276
"NM",519,"Middle Rio Grande Valley/Albuquerque Metro Area",-106.7443,35.0023
"NM",520,"Lower Rio Grande Valley",-106.8008,33.9223
"NM",521,"Sandia/Manzano Mountains",-106.3122,34.9512
"NM",522,"Estancia Valley",-105.9905,34.7989
"NM",523,"Central Highlands",-105.5717,34.8594
"NM",524,"South Central Highlands",-106.1646,34.1329
"NM",525,"Upper Tularosa Valley",-106.04,33.6585
"NM",526,"South Central Mountains",-105.5861,33.5869
"NM",527,"Raton Ridge/Johnson Mesa",-104.3106,36.7769
"NM",528,"Far Northeast Highlands",-104.5899,36.256
"NM",529,"Northeast Highlands",-105.0043,35.5325
"NM",530,"Union County",-103.4227,36.4519
"NM",531,"Harding County",-103.8199,35.858
"NM",532,"Eastern San Miguel County",-104.2478,35.4424
"NM",533,"Guadalupe County",-104.7907,34.8633
"NM",534,"Quay County",-103.5497,35.1043
"NM",535,"Curry County",-103.3468,34.5742
"NM",536,"Roosevelt County",-103.4802,34.0213
"NM",537,"De Baca County",-104.412,34.3424
"NM",538,"Chaves County Plains",-104.3111,33.4982
"NM",539,"Eastern Lincoln County",-105.1628,33.7904
"NM",540,"Southwest Chaves County",-105.0958,32.8186
"NV",1,"Mineral and Southern Lyon Counties",-118.6034,38.6067
"NV",2,"Greater Lake Tahoe Area",-119.9149,39.2153
"NV",3,"Greater Reno-Carson City-Minden Area",-119.6557,39.4151
"NV",4,"Western Nevada Basin and Range including Pyramid Lake",-118.49,40.0152
"NV",5,"Northern Washoe County",-119.6686,41.1126
"NV",14,"Esmeralda and Central Nye County",-116.9511,37.5763
"NV",15,"Lincoln County",-114.8708,37.6577
"NV",16,"Northeast Clark County",-114.5106,36.5978
"NV",17,"Western Clark and Southern Nye County",-115.9843,36.5162
"NV",18,"Sheep Range",-115.1511,36.7787
"NV",19,"Spring Mountains-Red Rock Canyon",-115.6791,36.2348
"NV",20,"Las Vegas Valley",-115.1712,36.1435
"NV",21,"Lake Mead National Recreation Area",-114.5934,35.9413
"NV",22,"Southern Clark County",-115.0222,35.5358
"NV",30,"Humboldt County",-118.112,41.4068
"NV",31,"Northern Elko County",-115.5974,41.5447
"NV",33,"Southeastern Elko County",-114.2331,40.6482
"NV",34,"Ruby Mountains and East Humboldt Range",-115.3765,40.5818
"NV",35,"White Pine County",-114.8971,39.4382
"NV",36,"Northern Lander County and Northern Eureka County",-116.7009,40.4899
"NV",37,"Southern Lander County and Southern Eureka County",-116.7096,39.6136
"NV",38,"Southwest Elko County",-115.7303,40.7184
"NV",39,"South Central Elko County",-114.8566,40.5796
"NV",40,"Northwestern Nye County",-117.2124,38.6684
"NV",41,"Northeastern Nye County",-115.8689,38.5497
"NY",1,"Niagara",-78.7427,43.2011
"NY",2,"Orleans",-78.2312,43.2522
"NY",3,"Monroe",-77.6959,43.1464
"NY",4,"Wayne",-77.0292,43.1566
"NY",5,"Northern Cayuga",-76.6084,43.1775
"NY",6,"Oswego",-76.1412,43.4261
"NY",7,"Jefferson",-75.9102,44.0409
"NY",8,"Lewis",-75.4488,43.7847
"NY",9,"Northern Oneida",-75.4692,43.3813
"NY",10,"Northern Erie",-78.6925,42.9375
"NY",11,"Genesee",-78.1936,43.001
"NY",12,"Wyoming",-78.2245,42.7023
"NY",13,"Livingston",-77.7754,42.7281
"NY",14,"Ontario",-77.2998,42.8529
"NY",15,"Yates",-77.1055,42.6335
"NY",16,"Seneca",-76.8237,42.781
"NY",17,"Southern Cayuga",-76.5302,42.8012
"NY",18,"Onondaga",-76.1946,43.0058
"NY",19,"Chautauqua",-79.3664,42.2282
"NY",20,"Cattaraugus",-78.6789,42.2486
"NY",21,"Allegany",-78.0276,42.2574
"NY",22,"Steuben",-77.3838,42.2678
"NY",23,"Schuyler",-76.8752,42.3938
"NY",24,"Chemung",-76.76,42.1413
"NY",25,"Tompkins",-76.4737,42.452
"NY",26,"Northern St. Lawrence",-74.9156,44.8468
"NY",27,"Northern Franklin",-74.4258,44.9016
"NY",28,"Eastern Clinton",-73.5131,44.8026
"NY",29,"Southeastern St. Lawrence",-74.8555,44.3207
"NY",30,"Southern Franklin",-74.2734,44.5162
"NY",31,"Western Clinton",-73.7931,44.7069
"NY",32,"Northern Herkimer",-74.9693,43.7111
"NY",33,"Hamilton",-74.4973,43.6611
"NY",34,"Western Essex",-73.8551,44.0851
"NY",35,"Eastern Essex",-73.4345,44.2489
"NY",36,"Madison",-75.6697,42.9129
"NY",37,"Southern Oneida",-75.4068,43.12
"NY",38,"Southern Herkimer",-74.9549,43.0923
"NY",39,"Southern Fulton",-74.4213,43.0404
"NY",40,"Montgomery",-74.4397,42.9023
"NY",41,"Northern Saratoga",-73.8582,43.1808
"NY",42,"Northern Warren",-73.8646,43.5976
"NY",43,"Northern Washington",-73.4239,43.5196
"NY",44,"Cortland",-76.0702,42.595
"NY",45,"Chenango",-75.6115,42.4936
"NY",46,"Otsego",-75.0326,42.6338
"NY",47,"Schoharie",-74.4421,42.5882
"NY",48,"Western Schenectady",-74.1561,42.79
"NY",49,"Eastern Schenectady",-73.9758,42.8421
"NY",50,"Southern Saratoga",-73.8768,42.9413
"NY",51,"Western Albany",-74.125,42.5646
"NY",52,"Eastern Albany",-73.8796,42.6223
"NY",53,"Western Rensselaer",-73.6159,42.7053
"NY",54,"Eastern Rensselaer",-73.4058,42.7167
"NY",55,"Tioga",-76.3063,42.1703
"NY",56,"Broome",-75.8196,42.1602
"NY",57,"Delaware",-74.9665,42.1982
"NY",58,"Western Greene",-74.2376,42.257
"NY",59,"Eastern Greene",-73.9147,42.312
"NY",60,"Western Columbia",-73.733,42.2451
"NY",61,"Eastern Columbia",-73.536,42.2548
"NY",62,"Sullivan",-74.7681,41.7164
"NY",63,"Western Ulster",-74.3795,41.9216
"NY",64,"Eastern Ulster",-74.0616,41.8336
"NY",65,"Western Dutchess",-73.8457,41.7716
"NY",66,"Eastern Dutchess",-73.6193,41.7574
"NY",67,"Orange",-74.3056,41.4022
"NY",68,"Putnam",-73.7495,41.4267
"NY",69,"Rockland",-74.0241,41.1529
"NY",70,"Northern Westchester",-73.7474,41.2221
"NY",71,"Southern Westchester",-73.8998,40.9601
"NY",72,"New York (Manhattan)",-73.9689,40.7786
"NY",73,"Bronx",-73.8669,40.8526
"NY",74,"Richmond (Staten Is.)",-74.1557,40.5802
"NY",75,"Kings (Brooklyn)",-73.9472,40.6447
"NY",78,"Northwest Suffolk",-73.1715,40.8778
"NY",79,"Northeast Suffolk",-72.5807,40.9921
"NY",80,"Southwest Suffolk",-73.1828,40.7503
"NY",81,"Southeast Suffolk",-72.4592,40.9109
"NY",82,"Northern Fulton",-74.4228,43.1615
"NY",83,"Southeast Warren",-73.7376,43.3468
"NY",84,"Southern Washington",-73.436,43.1564
"NY",85,"Southern Erie",-78.7608,42.6247
"NY",87,"Southwestern St. Lawrence",-75.306,44.5174
"NY",176,"Northern Queens",-73.8438,40.748
"NY",177,"Northern Nassau",-73.5976,40.8335
"NY",178,"Southern Queens",-73.7915,40.6651
"NY",179,"Southern Nassau",-73.5836,40.6903
"OH",1,"Williams",-84.5882,41.5603
"OH",2,"Fulton",-84.1301,41.6018
"OH",3,"Lucas",-83.6586,41.62
"OH",4,"Defiance",-84.4906,41.324
"OH",5,"Henry",-84.0682,41.3339
"OH",6,"Wood",-83.623,41.3617
"OH",7,"Ottawa",-83.1467,41.5381
"OH",8,"Sandusky",-83.145,41.3565
"OH",9,"Erie",-82.6178,41.3635
"OH",10,"Lorain",-82.1512,41.2955
"OH",11,"Cuyahoga",-81.6587,41.4243
"OH",12,"Lake",-81.237,41.6968
"OH",13,"Geauga",-81.1786,41.4995
"OH",14,"Ashtabula Inland",-80.743,41.6796
"OH",15,"Paulding",-84.5801,41.1166
"OH",16,"Putnam",-84.1317,41.0221
"OH",17,"Hancock",-83.6665,41.0019
"OH",18,"Seneca",-83.1277,41.1239
"OH",19,"Huron",-82.5984,41.1462
"OH",20,"Medina",-81.8997,41.1176
"OH",21,"Summit",-81.5321,41.1259
"OH",22,"Portage",-81.1962,41.1676
"OH",23,"Trumbull",-80.7604,41.3174
"OH",24,"Van Wert",-84.5861,40.8554
"OH",25,"Allen",-84.1057,40.7715
"OH",26,"Hardin",-83.6594,40.6615
"OH",27,"Wyandot",-83.3044,40.8424
"OH",28,"Crawford",-82.9197,40.8509
"OH",29,"Richland",-82.5365,40.7747
"OH",30,"Ashland",-82.2707,40.8461
"OH",31,"Wayne",-81.8883,40.8289
"OH",32,"Stark",-81.3659,40.8138
"OH",33,"Mahoning",-80.7753,41.0146
"OH",34,"Mercer",-84.6293,40.54
"OH",35,"Auglaize",-84.2217,40.5609
"OH",36,"Marion",-83.1609,40.5873
"OH",37,"Morrow",-82.7941,40.524
"OH",38,"Holmes",-81.9294,40.5612
"OH",39,"Tuscarawas",-81.4738,40.441
"OH",40,"Carroll",-81.0897,40.5796
"OH",41,"Columbiana",-80.7775,40.7686
"OH",42,"Darke",-84.6193,40.1333
"OH",43,"Shelby",-84.2048,40.3316
"OH",44,"Logan",-83.7658,40.3885
"OH",45,"Union",-83.3715,40.2995
"OH",46,"Delaware",-83.0052,40.2785
"OH",47,"Knox",-82.4216,40.3988
"OH",48,"Coshocton",-81.92,40.3016
"OH",49,"Harrison",-81.0911,40.2938
"OH",50,"Jefferson",-80.761,40.385
"OH",51,"Miami",-84.2289,40.0534
"OH",52,"Champaign",-83.7696,40.1378
"OH",53,"Clark",-83.7835,39.9168
"OH",54,"Madison",-83.3999,39.8942
"OH",55,"Franklin",-83.0093,39.9696
"OH",56,"Licking",-82.4835,40.0918
"OH",57,"Muskingum",-81.9444,39.9654
"OH",58,"Guernsey",-81.4942,40.0521
"OH",59,"Belmont",-80.9885,40.0158
"OH",60,"Preble",-84.6481,39.7416
"OH",61,"Montgomery",-84.2906,39.7545
"OH",62,"Greene",-83.8898,39.6915
"OH",63,"Fayette",-83.4561,39.5599
"OH",64,"Pickaway",-83.0243,39.642
"OH",65,"Fairfield",-82.6305,39.7516
"OH",66,"Perry",-82.2361,39.7371
"OH",67,"Morgan",-81.8527,39.6203
"OH",68,"Noble",-81.4555,39.766
"OH",69,"Monroe",-81.0829,39.7274
"OH",70,"Butler",-84.5755,39.4386
"OH",71,"Warren",-84.1668,39.4277
"OH",72,"Clinton",-83.8084,39.415
"OH",73,"Ross",-83.057,39.3376
"OH",74,"Hocking",-82.4791,39.497
"OH",75,"Athens",-82.0452,39.3337
"OH",76,"Washington",-81.4953,39.4553
"OH",77,"Hamilton",-84.5426,39.1954
"OH",78,"Clermont",-84.1522,39.0476
"OH",79,"Brown",-83.868,38.9344
"OH",80,"Highland",-83.6009,39.1848
"OH",81,"Adams",-83.472,38.8457
"OH",82,"Pike",-83.0668,39.0774
"OH",83,"Jackson",-82.6184,39.0197
"OH",84,"Vinton",-82.4854,39.251
"OH",85,"Meigs",-82.0229,39.0821
"OH",86,"Gallia",-82.3169,38.8247
"OH",87,"Lawrence",-82.5368,38.5985
"OH",88,"Scioto",-82.9928,38.804
"OH",89,"Ashtabula Lakeshore",-80.7817,41.8761
"OK",1,"Cimarron",-102.5178,36.7483
"OK",2,"Texas",-101.49,36.7479
"OK",3,"Beaver",-100.4767,36.7497
"OK",4,"Harper",-99.6673,36.7887
"OK",5,"Woods",-98.8651,36.7669
"OK",6,"Alfalfa",-98.324,36.731
"OK",7,"Grant",-97.7861,36.7962
"OK",8,"Kay",-97.1439,36.818
"OK",9,"Ellis",-99.7546,36.2183
"OK",10,"Woodward",-99.265,36.4227
"OK",11,"Major",-98.536,36.3116
"OK",12,"Garfield",-97.7828,36.379
"OK",13,"Noble",-97.2306,36.3886
"OK",14,"Roger Mills",-99.6957,35.6883
"OK",15,"Dewey",-99.008,35.9877
"OK",16,"Custer",-99.0015,35.6389
"OK",17,"Blaine",-98.4335,35.8752
"OK",18,"Kingfisher",-97.9421,35.9454
"OK",19,"Logan",-97.4433,35.9194
"OK",20,"Payne",-96.9757,36.0773
"OK",21,"Beckham",-99.682,35.2687
"OK",22,"Washita",-98.9923,35.2904
"OK",23,"Caddo",-98.3751,35.1744
"OK",24,"Canadian",-97.9825,35.5425
"OK",25,"Oklahoma",-97.4072,35.5515
"OK",26,"Lincoln",-96.8809,35.703
"OK",27,"Grady",-97.8841,35.017
"OK",28,"McClain",-97.4436,35.0087
"OK",29,"Cleveland",-97.3271,35.2036
"OK",30,"Pottawatomie",-96.9483,35.2068
"OK",31,"Seminole",-96.6156,35.1675
"OK",32,"Hughes",-96.2502,35.0484
"OK",33,"Harmon",-99.8463,34.7441
"OK",34,"Greer",-99.5609,34.9357
"OK",35,"Kiowa",-98.9808,34.9163
"OK",36,"Jackson",-99.4147,34.588
"OK",37,"Tillman",-98.9242,34.3728
"OK",38,"Comanche",-98.4717,34.6621
"OK",39,"Stephens",-97.8514,34.4856
"OK",40,"Garvin",-97.3093,34.7045
"OK",41,"Murray",-97.0679,34.4823
"OK",42,"Pontotoc",-96.6844,34.7281
"OK",43,"Coal",-96.2979,34.5882
"OK",44,"Cotton",-98.3721,34.2902
"OK",45,"Jefferson",-97.8359,34.1111
"OK",46,"Carter",-97.2858,34.2509
"OK",47,"Johnston",-96.6606,34.3165
"OK",48,"Atoka",-96.0378,34.3737
"OK",49,"Pushmataha",-95.3758,34.4162
"OK",50,"Love",-97.2442,33.9499
"OK",51,"Marshall",-96.7691,34.0245
"OK",52,"Bryan",-96.26,33.9623
"OK",53,"Choctaw",-95.5521,34.0265
"OK",54,"Osage",-96.3984,36.6292
"OK",55,"Washington",-95.9044,36.7152
"OK",56,"Nowata",-95.6175,36.7985
"OK",57,"Craig",-95.2085,36.7617
"OK",58,"Ottawa",-94.8105,36.8355
"OK",59,"Pawnee",-96.6993,36.3169
"OK",60,"Tulsa",-95.9415,36.1211
"OK",61,"Rogers",-95.6044,36.3716
"OK",62,"Mayes",-95.2309,36.3018
"OK",63,"Delaware",-94.8027,36.4082
"OK",64,"Creek",-96.3709,35.9027
"OK",65,"Okfuskee",-96.3228,35.4655
"OK",66,"Okmulgee",-95.9643,35.6467
"OK",67,"Wagoner",-95.5212,35.9609
"OK",68,"Cherokee",-94.9997,35.9066
"OK",69,"Adair",-94.6587,35.8839
"OK",70,"Muskogee",-95.3794,35.6161
"OK",71,"McIntosh",-95.6668,35.3737
"OK",72,"Sequoyah",-94.7549,35.4953
"OK",73,"Pittsburg",-95.7484,34.9239
"OK",74,"Haskell",-95.1166,35.2248
"OK",75,"Latimer",-95.2504,34.8761
"OK",76,"Le Flore",-94.7035,34.9001
"OK",77,"McCurtain",-94.7712,34.1151
"OR",1,"North Oregon Coast",-123.8238,45.7115
"OR",2,"Central Oregon Coast",-124.0171,44.5185
"OR",3,"Coast Range of Northwest Oregon",-123.4856,45.685
"OR",4,"Central Coast Range of Western Oregon",-123.69,44.3664
"OR",5,"Lower Columbia",-123.0126,46.0335
"OR",6,"Greater Portland Metro Area",-122.7818,45.4883
"OR",7,"Central Willamette Valley",-123.0478,45.0538
"OR",8,"South  Willamette Valley",-123.1391,44.4081
"OR",10,"Northern Oregon Cascade Foothills",-122.4789,44.7955
"OR",11,"Northern Oregon Cascades",-121.9823,44.9211
"OR",12,"Cascade Foothills in Lane County",-122.7945,43.9187
"OR",13,"Cascades in Lane County",-122.2506,43.8422
"OR",14,"Upper Hood River Valley",-121.5777,45.5816
"OR",15,"Western Columbia River Gorge",-122.0526,45.5872
"OR",16,"Central Columbia River Gorge",-121.6091,45.6845
"OR",21,"South Central Oregon Coast",-124.1573,43.1857
"OR",22,"Curry County Coast",-124.3014,42.3425
"OR",23,"Central Douglas County",-123.4502,43.2603
"OR",24,"Eastern Curry County and Josephine County",-123.7443,42.3902
"OR",25,"Eastern Douglas County Foothills",-122.7091,43.2383
"OR",26,"Jackson County",-122.8457,42.4652
"OR",27,"South Central Oregon Cascades",-122.1567,43.1876
"OR",28,"Siskiyou Mountains and Southern Oregon Cascades",-122.4507,42.3339
"OR",29,"Klamath Basin",-121.7222,42.3505
"OR",30,"Northern and Eastern Klamath County and Western Lake County",-121.2476,42.7799
"OR",31,"Central and Eastern Lake County",-120.2507,42.8105
"OR",41,"East Columbia River Gorge",-120.7468,45.6619
"OR",44,"Lower Columbia Basin of Oregon",-119.5702,45.7293
"OR",49,"Grande Ronde Valley",-117.9515,45.3737
"OR",50,"Wallowa County",-117.1835,45.4827
"OR",61,"Harney County",-118.9679,43.064
"OR",62,"Baker County",-117.6753,44.7092
"OR",63,"Malheur County",-117.6604,43.123
"OR",64,"Oregon Lower Treasure Valley",-117.1835,44.0233
"OR",502,"Northern Blue Mountains of Oregon",-118.0041,45.6952
"OR",503,"Southern Blue Mountains of Oregon",-118.9718,44.9813
"OR",505,"John Day Basin",-119.7913,44.7337
"OR",506,"Ochoco-John Day Highlands",-119.9651,44.16
"OR",507,"Foothills of the Northern Blue Mountains of Oregon",-118.7135,45.7238
"OR",508,"Foothills of the Southern Blue Mountains of Oregon",-120.0018,45.3452
"OR",509,"East Slopes of the Oregon Cascades",-121.5671,44.2708
"OR",510,"North Central Oregon",-120.9649,45.221
"OR",511,"Central Oregon",-121.1488,44.4439
"PA",1,"Northern Erie",-80.1245,42.1018
"PA",2,"Southern Erie",-80.014,41.97
"PA",3,"Crawford",-80.1063,41.6848
"PA",4,"Warren",-79.2741,41.8147
"PA",5,"McKean",-78.569,41.8078
"PA",6,"Potter",-77.8958,41.745
"PA",7,"Mercer",-80.2577,41.3022
"PA",8,"Venango",-79.758,41.401
"PA",9,"Forest",-79.2361,41.5132
"PA",10,"Elk",-78.6492,41.4253
"PA",11,"Cameron",-78.2038,41.4368
"PA",12,"Northern Clinton",-77.7332,41.2914
"PA",13,"Lawrence",-80.3342,40.9912
"PA",14,"Butler",-79.913,40.9117
"PA",15,"Clarion",-79.421,41.1925
"PA",16,"Jefferson",-78.9995,41.1281
"PA",17,"Clearfield",-78.4741,41.0002
"PA",18,"Northern Centre",-78.0032,40.9895
"PA",19,"Southern Centre",-77.7022,40.8739
"PA",20,"Beaver",-80.3493,40.6823
"PA",21,"Allegheny",-79.9812,40.4688
"PA",22,"Armstrong",-79.4645,40.8125
"PA",23,"Indiana",-79.0875,40.6521
"PA",24,"Cambria",-78.7136,40.4954
"PA",25,"Blair",-78.3486,40.4813
"PA",26,"Huntingdon",-77.9812,40.417
"PA",27,"Mifflin",-77.6171,40.6104
"PA",28,"Juniata",-77.402,40.5311
"PA",29,"Washington",-80.2482,40.1894
"PA",31,"Greene",-80.2229,39.8538
"PA",33,"Somerset",-79.0283,39.9725
"PA",34,"Bedford",-78.4902,40.0066
"PA",35,"Fulton",-78.1124,39.9255
"PA",36,"Franklin",-77.7212,39.9275
"PA",37,"Tioga",-77.2543,41.7721
"PA",38,"Bradford",-76.5157,41.7886
"PA",39,"Susquehanna",-75.8008,41.8214
"PA",40,"Northern Wayne",-75.2898,41.7773
"PA",41,"Northern Lycoming",-77.1724,41.4265
"PA",42,"Sullivan",-76.5119,41.446
"PA",43,"Wyoming",-76.0165,41.5184
"PA",44,"Lackawanna",-75.6092,41.437
"PA",45,"Southern Clinton",-77.3821,41.0789
"PA",46,"Southern Lycoming",-76.9158,41.2287
"PA",47,"Luzerne",-75.9889,41.1772
"PA",48,"Pike",-75.0338,41.3321
"PA",49,"Union",-77.0621,40.963
"PA",50,"Snyder",-77.0701,40.77
"PA",51,"Montour",-76.6586,41.028
"PA",52,"Northumberland",-76.7091,40.852
"PA",53,"Columbia",-76.4052,41.0486
"PA",54,"Carbon",-75.7088,40.9183
"PA",55,"Monroe",-75.3394,41.0582
"PA",56,"Perry",-77.2622,40.3984
"PA",57,"Dauphin",-76.7792,40.4155
"PA",58,"Schuylkill",-76.216,40.7059
"PA",59,"Lebanon",-76.4577,40.3672
"PA",60,"Berks",-75.926,40.4164
"PA",61,"Lehigh",-75.5924,40.6129
"PA",62,"Northampton",-75.3074,40.7543
"PA",63,"Cumberland",-77.2651,40.1637
"PA",64,"Adams",-77.2179,39.8715
"PA",65,"York",-76.7265,39.9199
"PA",66,"Lancaster",-76.2477,40.0424
"PA",70,"Delaware",-75.399,39.9167
"PA",71,"Philadelphia",-75.1338,40.0076
"PA",72,"Southern Wayne",-75.3213,41.4763
"PA",73,"Westmoreland",-79.5748,40.3446
"PA",74,"Westmoreland Ridges",-79.2326,40.2371
"PA",75,"Fayette",-79.7718,39.9492
"PA",76,"Fayette Ridges",-79.5173,39.8891
"PA",101,"Western Chester",-75.8006,40.0195
"PA",102,"Eastern Chester",-75.6776,39.9108
"PA",103,"Western Montgomery",-75.4758,40.2763
"PA",104,"Eastern Montgomery",-75.2419,40.1354
"PA",105,"Upper Bucks",-75.2403,40.4395
"PA",106,"Lower Bucks",-74.9728,40.2342
"PR",1,"San Juan and Vicinity",-66.0981,18.371
"PR",2,"Northeast",-65.7796,18.2861
"PR",3,"Southeast",-66.0756,18.0258
"PR",4,"Eastern Interior",-66.052,18.1894
"PR",5,"North Central",-66.5309,18.4154
"PR",6,"Central Interior",-66.4092,18.213
"PR",7,"Ponce and Vicinity",-66.6527,18.0539
"PR",8,"Northwest",-66.941,18.4353
"PR",9,"Western Interior",-66.8482,18.2385
"PR",10,"Mayaguez and Vicinity",-67.1683,18.2425
"PR",11,"Southwest",-67.0614,18.018
"PR",12,"Culebra",-65.2877,18.3159
"PR",13,"Vieques",-65.4415,18.1231
"RI",1,"Northwest Providence",-71.6203,41.8908
"RI",2,"Southeast Providence",-71.4526,41.8121
"RI",3,"Western Kent",-71.6637,41.6644
"RI",4,"Eastern Kent",-71.4647,41.6861
"RI",5,"Bristol",-71.2842,41.7161
"RI",6,"Washington",-71.6248,41.478
